instrument_token,trading_symbol,instrument_type,lot_size,tick_size,isin,segment,expiry,strike,option_type,exchange_token,exchange,last_price,margin_rate
1010000000157,APOLLO HOSPITALS ENTER. L,0,1,0.05,INE437A01024,0,2024-10-04,,,10,NSE,APOLLOHOSP,-1.0
10100000001570,GMM PFAUDLER LIMITED,0,1,0.05,INE541A01023,0,2024-10-04,,,10,NSE,GMMPFAUDLR,-1.0
10100000001572,RAVINDER HEIGHTS LIMITED,0,1,0.01,INE09E501017,0,2024-10-04,,,10,NSE,RVHL,-1.0
101000000015730,POWER INSTRUMENT (G) LTD,0,1,0.01,INE557Z01018,0,2024-10-04,,,10,NSE,PIGL,-1.0
101000000015744,SDL GJ 7.27% 2031,5,100,0.01,IN1520230021,0,2024-10-04,,,10,NSE,727GJ31,-1.0
101000000015749,SDL TN 7.33% 2033,5,100,0.01,IN3120230039,0,2024-10-04,,,10,NSE,733TN33,-1.0
101000000015750,SDL AS 7.37% 2033,5,100,0.01,IN1220230032,0,2024-10-04,,,10,NSE,737AS33,-1.0
101000000015759,SDL AP 7.35% 2039,5,100,0.01,IN1020230125,0,2024-10-04,,,10,NSE,735AP39,-1.0
10100000001576,GILLETTE INDIA LTD,0,1,0.05,INE322A01010,0,2024-10-04,,,10,NSE,GILLETTE,-1.0
101000000015780,SDL AP 7.32% 2043,5,100,0.01,IN1020230133,0,2024-10-04,,,10,NSE,732AP43,-1.0
101000000015783,SDL TS 7.32% 2048,5,100,0.01,IN4520230041,0,2024-10-04,,,10,NSE,732TS48,-1.0
1010000000158,SDL MH 6.7% 2028,5,100,0.01,IN2220200181,0,2024-10-04,,,10,NSE,67MH28,-1.0
101000000015815,NEXUS SELECT TRUST,0,1,0.01,INE0NDH25011,0,2024-10-04,,,10,NSE,NXST,-1.0
101000000015848,LATTEYS INDUSTRIES LTD,0,1,0.01,INE262Z01023,0,2024-10-04,,,10,NSE,LATTEYS,-1.0
10100000001586,TARC LIMITED,0,1,0.05,INE0EK901012,0,2024-10-04,,,10,NSE,TARC,-1.0
101000000015869,AURO IMPEX & CHEMICALS L,0,1600,0.05,INE0NUL01018,0,2024-10-04,,,10,NSE,AUROIMPEX,-1.0
101000000015883,HINDWARE HME INOVATON LTD,0,1,0.05,INE05AN01011,0,2024-10-04,,,10,NSE,HINDWAREAP,-1.0
1010000000159,MILTON INDUSTRIES LIMITED,0,4400,0.05,INE376Y01016,0,2024-10-04,,,10,NSE,MILTON,-1.0
10100000001594,INFOSYS LIMITED,0,1,0.05,INE009A01021,0,2024-10-04,,,10,NSE,INFY,-1.0
101000000015966,SDL HR 7.16% 2027,5,100,0.01,IN1620230046,0,2024-10-04,,,10,NSE,716HR27,-1.0
10100000001597,INGERSOLL-RAND INDIA LTD,0,1,0.05,INE177A01018,0,2024-10-04,,,10,NSE,INGERRAND,-1.0
101000000015971,SDL MH 7.2% 2028,5,100,0.01,IN2220230030,0,2024-10-04,,,10,NSE,72MH28,-1.0
101000000015973,SDL MH 7.26% 2030,5,100,0.01,IN2220230048,0,2024-10-04,,,10,NSE,726MH30,-1.0
10100000001598,MANGALAM GLOBAL ENT LTD,0,1,0.01,INE0APB01024,0,2024-10-04,,,10,NSE,MGEL,-1.0
101000000016019,SDL AS 7.34% 2033,5,100,0.01,IN1220230040,0,2024-10-04,,,10,NSE,734AS33,-1.0
101000000016029,SDL TN 7.32% 2033,5,100,0.01,IN3120230047,0,2024-10-04,,,10,NSE,732TN33,-1.0
101000000016035,SDL NL 7.33% 2033,5,100,0.01,IN2620230028,0,2024-10-04,,,10,NSE,733NL33,-1.0
101000000016045,PRINCE PIPES FITTINGS LTD,0,1,0.05,INE689W01016,0,2024-10-04,,,10,NSE,PRINCEPIPE,-1.0
101000000016049,SDL UP 7.33% 2033,5,100,0.01,IN3320230029,0,2024-10-04,,,10,NSE,733UP33,-1.0
101000000016062,SDL RJ 7.34% 2033,5,100,0.01,IN2920230058,0,2024-10-04,,,10,NSE,734RJ33,-1.0
101000000016064,SDL HR 7.35% 2033,5,100,0.01,IN1620230053,0,2024-10-04,,,10,NSE,735HR33,-1.0
101000000016066,SDL AP 7.36% 2034,5,100,0.01,IN1020230141,0,2024-10-04,,,10,NSE,736AP34,-1.0
101000000016069,SDL JK 7.37% 2035,5,100,0.01,IN4920230013,0,2024-10-04,,,10,NSE,737JK35,-1.0
101000000016071,SDL AP 7.3% 2038,5,100,0.01,IN1020230158,0,2024-10-04,,,10,NSE,73AP38,-1.0
101000000016092,SDL KL 7.29% 2049,5,100,0.01,IN2020230024,0,2024-10-04,,,10,NSE,729KL49,-1.0
1010000000161,SDL UP 6.74% 2030,5,100,0.01,IN3320200105,0,2024-10-04,,,10,NSE,674UP30,-1.0
10100000001610,GODHA CABCON INSULAT LTD,0,1,0.01,INE925Y01036,0,2024-10-04,,,10,NSE,GODHA,-1.0
101000000016123,BHARAT WIRE ROPES LTD.,0,1,0.05,INE316L01019,0,2024-10-04,,,10,NSE,BHARATWIRE,-1.0
10100000001614,FAIRCHEM ORGANICS LIMITED,0,1,0.05,INE0DNW01011,0,2024-10-04,,,10,NSE,FAIRCHEMOR,-1.0
101000000016147,KRISHCA STRAPPING SLTN L,0,500,0.05,INE0NR701018,0,2024-10-04,,,10,NSE,KRISHCA,-1.0
101000000016154,REMUS PHARMACEUTICALS L,0,100,0.05,INE0O5T01011,0,2024-10-04,,,10,NSE,REMUS,-1.0
101000000016192,PAVNA INDUSTRIES LIMITED,0,1,0.05,INE07S101020,0,2024-10-04,,,10,NSE,PAVNAIND,-1.0
10100000001621,TATA INVESTMENT CORP LTD,0,1,0.05,INE672A01018,0,2024-10-04,,,10,NSE,TATAINVEST,-1.0
101000000016220,SDL HR 7.29% 2029,5,100,0.01,IN1620230061,0,2024-10-04,,,10,NSE,729HR29,-1.0
101000000016224,SDL MH 7.33% 2031,5,100,0.01,IN2220230055,0,2024-10-04,,,10,NSE,733MH31,-1.0
101000000016227,SDL MH 7.32% 2032,5,100,0.01,IN2220230063,0,2024-10-04,,,10,NSE,732MH32,-1.0
101000000016229,SDL MP 7.36% 2033,5,100,0.01,IN2120230015,0,2024-10-04,,,10,NSE,736MP33,-1.0
101000000016235,SDL NL 7.37% 2033,5,100,0.01,IN2620230036,0,2024-10-04,,,10,NSE,737NL33,-1.0
101000000016239,SDL SK 7.37% 2033,5,100,0.01,IN3020230014,0,2024-10-04,,,10,NSE,737SK33,-1.0
10100000001624,INDIAN OIL CORP LTD,0,1,0.01,INE242A01010,0,2024-10-04,,,10,NSE,IOC,-1.0
101000000016244,SDL AP 7.38% 2035,5,100,0.01,IN1020230174,0,2024-10-04,,,10,NSE,738AP35,-1.0
101000000016249,INFIBEAM AVENUES LIMITED,0,1,0.01,INE483S01020,0,2024-10-04,,,10,NSE,INFIBEAM,-1.0
101000000016250,SDL MN 7.39% 2035,5,100,0.01,IN2320230021,0,2024-10-04,,,10,NSE,739MN35,-1.0
101000000016253,EDELAMC - EBBETF0430,9,1,0.01,INF754K01KO2,0,2024-10-04,,,10,NSE,EBBETF0430,-1.0
101000000016261,SDL MZ 7.43% 2036,5,100,0.01,IN2520230011,0,2024-10-04,,,10,NSE,743MZ36,-1.0
101000000016268,SDL MZ 7.43% 2037,5,100,0.01,IN2520230029,0,2024-10-04,,,10,NSE,743MZ37,-1.0
10100000001627,LINDE INDIA LIMITED,0,1,0.05,INE473A01011,0,2024-10-04,,,10,NSE,LINDEINDIA,-1.0
101000000016274,SDL TN 7.32% 2053,5,100,0.01,IN3120230054,0,2024-10-04,,,10,NSE,732TN53,-1.0
10100000001628,MRS BECTORS FOOD SPE LTD,0,1,0.05,INE495P01012,0,2024-10-04,,,10,NSE,BECTORFOOD,-1.0
101000000016289,SDL ML 7.36% 2032,5,100,0.01,IN2420230012,0,2024-10-04,,,10,NSE,736ML32,-1.0
101000000016290,SDL AP 7.37% 2033,5,100,0.01,IN1020230166,0,2024-10-04,,,10,NSE,737AP33,-1.0
1010000000163,APOLLO TYRES LTD,0,1,0.05,INE438A01022,0,2024-10-04,,,10,NSE,APOLLOTYRE,-1.0
10100000001630,ION EXCHANGE (INDIA) LTD,0,1,0.05,INE570A01022,0,2024-10-04,,,10,NSE,IONEXCHANG,-1.0
10100000001633,IPCA LABORATORIES LTD,0,1,0.05,INE571A01038,0,2024-10-04,,,10,NSE,IPCALAB,-1.0
101000000016346,SDL RJ 7.36% 2033,5,100,0.01,IN2920230066,0,2024-10-04,,,10,NSE,736RJ33,-1.0
101000000016355,PANACHE DIGILIFE LIMITED,0,1,0.01,INE895W01019,0,2024-10-04,,,10,NSE,PANACHE,-1.0
101000000016364,SDL HR 7.36% 2033,5,100,0.01,IN1620230079,0,2024-10-04,,,10,NSE,736HR33,-1.0
101000000016367,SDL PN 7.37% 2038,5,100,0.01,IN2820230042,0,2024-10-04,,,10,NSE,737PN38,-1.0
101000000016374,SDL RJ 7.35% 2043,5,100,0.01,IN2920230074,0,2024-10-04,,,10,NSE,735RJ43,-1.0
101000000016379,SDL WB 7.36% 2043,5,100,0.01,IN3420230036,0,2024-10-04,,,10,NSE,736WB43,-1.0
101000000016397,SDL TS 7.32% 2049,5,100,0.01,IN4520230058,0,2024-10-04,,,10,NSE,732TS49,-1.0
101000000016398,SDL KL 7.32% 2053,5,100,0.01,IN2020230032,0,2024-10-04,,,10,NSE,732KL53,-1.0
1010000000164,SDL AS 6.8% 2030,5,100,0.01,IN1220200050,0,2024-10-04,,,10,NSE,68AS30,-1.0
101000000016419,CRAYONS ADVERTISING LTD,0,1000,0.05,INE0OFK01019,0,2024-10-04,,,10,NSE,CRAYONS,-1.0
101000000016426,MMP INDUSTRIES LIMITED,0,1,0.05,INE511Y01018,0,2024-10-04,,,10,NSE,MMP,-1.0
10100000001644,SDL HP 6.57% 2030,5,100,0.01,IN1720200113,0,2024-10-04,,,10,NSE,657HP30,-1.0
10100000001645,SDL AS 6.6% 2030,5,100,0.01,IN1220200183,0,2024-10-04,,,10,NSE,66AS30A,-1.0
101000000016454,VASA DENTICITY LIMITED,0,250,0.05,INE0N5801013,0,2024-10-04,,,10,NSE,DENTALKART,-1.0
10100000001646,SDL GA 6.58% 2030,5,100,0.01,IN1420200215,0,2024-10-04,,,10,NSE,658GA30A,-1.0
10100000001647,SDL HP 6.57% 2030,5,100,0.01,IN1720200121,0,2024-10-04,,,10,NSE,657HP30A,-1.0
101000000016483,PROVENTUS AGROCOM LIMITED,0,160,0.05,INE0ONE01016,0,2024-10-04,,,10,NSE,PROV,-1.0
10100000001649,SDL UP 6.6% 2030,5,100,0.01,IN3320200204,0,2024-10-04,,,10,NSE,66UP30A,-1.0
1010000000165,SDL GA 6.74% 2030,5,100,0.01,IN1420200132,0,2024-10-04,,,10,NSE,674GA30,-1.0
10100000001650,SDL KA 6.51% 2030,5,100,0.01,IN1920200517,0,2024-10-04,,,10,NSE,651KA30B,-1.0
10100000001651,SDL KA 6.63% 2034,5,100,0.01,IN1920200525,0,2024-10-04,,,10,NSE,663KA34,-1.0
10100000001652,SDL TN 6.63% 2035,5,100,0.01,IN3120200321,0,2024-10-04,,,10,NSE,663TN35,-1.0
10100000001655,SDL TS 6.69% 2040,5,100,0.01,IN4520200267,0,2024-10-04,,,10,NSE,669TS40,-1.0
101000000016589,VAISHALI PHARMA LIMITED,0,1,0.01,INE972X01014,0,2024-10-04,,,10,NSE,VAISHALI,-1.0
1010000000166,ANDHRA PAPER LIMITED,0,1,0.01,INE435A01051,0,2024-10-04,,,10,NSE,ANDHRAPAP,-1.0
10100000001660,ITC LTD,0,1,0.05,INE154A01025,0,2024-10-04,,,10,NSE,ITC,-1.0
101000000016625,INFOLLION RESEARCH SER L,0,800,0.05,INE0NNZ01013,0,2024-10-04,,,10,NSE,INFOLLION,-1.0
10100000001663,AGRO TECH FOODS LIMITED,0,1,0.05,INE209A01019,0,2024-10-04,,,10,NSE,ATFL,-1.0
101000000016638,SDL HP 7.26% 2029,5,100,0.01,IN1720230011,0,2024-10-04,,,10,NSE,726HP29,-1.0
101000000016639,KIRI INDUSTRIES LIMITED,0,1,0.05,INE415I01015,0,2024-10-04,,,10,NSE,KIRIINDUS,-1.0
101000000016640,SDL CG 7.29% 2030,5,100,0.01,IN3520230019,0,2024-10-04,,,10,NSE,729CG30,-1.0
101000000016641,SDL HP 7.29% 2031,5,100,0.01,IN1720230029,0,2024-10-04,,,10,NSE,729HP31,-1.0
101000000016645,SDL AS 7.34% 2033,5,100,0.01,IN1220230057,0,2024-10-04,,,10,NSE,734AS33A,-1.0
101000000016646,SDL RJ 7.34% 2033,5,100,0.01,IN2920230082,0,2024-10-04,,,10,NSE,734RJ33A,-1.0
101000000016647,SDL AP 7.33% 2033,5,100,0.01,IN1020230182,0,2024-10-04,,,10,NSE,733AP33,-1.0
101000000016648,SDL HR 7.32% 2033,5,100,0.01,IN1620230087,0,2024-10-04,,,10,NSE,732HR33,-1.0
101000000016649,SDL AP 7.36% 2037,5,100,0.01,IN1020230190,0,2024-10-04,,,10,NSE,736AP37,-1.0
101000000016650,SDL JK 7.37% 2038,5,100,0.01,IN4920230021,0,2024-10-04,,,10,NSE,737JK38,-1.0
101000000016651,SDL GJ 7.18% 2028,5,100,0.01,IN1520230039,0,2024-10-04,,,10,NSE,718GJ28,-1.0
101000000016652,SDL TS 7.39% 2039,5,100,0.01,IN4520230066,0,2024-10-04,,,10,NSE,739TS39,-1.0
101000000016653,SDL AP 7.33% 2042,5,100,0.01,IN1020230208,0,2024-10-04,,,10,NSE,733AP42,-1.0
101000000016654,SDL AP 7.33% 2043,5,100,0.01,IN1020230216,0,2024-10-04,,,10,NSE,733AP43,-1.0
101000000016655,SDL KL 7.29% 2051,5,100,0.01,IN2020230040,0,2024-10-04,,,10,NSE,729KL51,-1.0
101000000016656,SDL TN 7.29% 2053,5,100,0.01,IN3120230062,0,2024-10-04,,,10,NSE,729TN53,-1.0
101000000016658,SIGMA SOLVE LIMITED,0,1,0.05,INE0A0S01010,0,2024-10-04,,,10,NSE,SIGMA,-1.0
101000000016661,ANIK INDUSTRIES LTD,0,1,0.01,INE087B01017,0,2024-10-04,,,10,NSE,ANIKINDS,-1.0
101000000016669,BAJAJ AUTO LIMITED,0,1,0.05,INE917I01010,0,2024-10-04,,,10,NSE,BAJAJ-AUTO,-1.0
101000000016675,BAJAJ FINSERV LTD.,0,1,0.05,INE918I01026,0,2024-10-04,,,10,NSE,BAJAJFINSV,-1.0
101000000016687,DIGISPICE TECHNOLOGIES LT,0,1,0.01,INE927C01020,0,2024-10-04,,,10,NSE,DIGISPICE,-1.0
101000000016690,PTC INDUSTRIES LIMITED,0,1,0.05,INE596F01018,0,2024-10-04,,,10,NSE,PTCIL,-1.0
101000000016696,GHCL TEXTILES LIMITED,0,1,0.01,INE0PA801013,0,2024-10-04,,,10,NSE,GHCLTEXTIL,-1.0
1010000000167,SDL GJ 6.7% 2030,5,100,0.01,IN1520200156,0,2024-10-04,,,10,NSE,67GJ30,-1.0
101000000016705,GOKUL REFOILS & SOLV LTD,0,1,0.01,INE020J01029,0,2024-10-04,,,10,NSE,GOKUL,-1.0
101000000016711,SAHANA SYSTEM LIMITED,0,250,0.05,INE0LEX01011,0,2024-10-04,,,10,NSE,SAHANA,-1.0
101000000016713,UNITED BREWERIES LTD,0,1,0.05,INE686F01025,0,2024-10-04,,,10,NSE,UBL,-1.0
10100000001672,H.G.INFRA ENGINEERING LTD,0,1,0.05,INE926X01010,0,2024-10-04,,,10,NSE,HGINFRA,-1.0
101000000016723,ALMONDZ GLOBAL SEC LTD,0,1,0.01,INE326B01035,0,2024-10-04,,,10,NSE,ALMONDZ,-1.0
101000000016725,RPG LIFE SCIENCES LTD,0,1,0.05,INE105J01010,0,2024-10-04,,,10,NSE,RPGLIFE,-1.0
101000000016733,GOI LOAN  7.25% 2063,6,1,0.01,IN0020230044,0,2024-10-04,,,10,NSE,725GS2063,-1.0
101000000016738,M K PROTEINS LIMITED,0,1,0.01,INE964W01021,0,2024-10-04,,,10,NSE,MKPL,-1.0
101000000016749,RANE BRAKE LINING LTD,0,1,0.05,INE244J01017,0,2024-10-04,,,10,NSE,RBL,-1.0
10100000001675,ITI LTD,0,1,0.05,INE248A01017,0,2024-10-04,,,10,NSE,ITI,-1.0
101000000016755,RANE ENG VALVE LTD,0,1,0.05,INE222J01013,0,2024-10-04,,,10,NSE,RANEENGINE,-1.0
101000000016765,KORE DIGITAL LIMITED,0,100,0.05,INE0O4R01018,0,2024-10-04,,,10,NSE,KDL,-1.0
101000000016777,MIRAEAMC - MASILVER,9,1,0.01,INF769K01KG6,0,2024-10-04,,,10,NSE,SILVRETF,-1.0
101000000016781,SDL GJ 7.22% 2028,5,100,0.01,IN1520230047,0,2024-10-04,,,10,NSE,722GJ28,-1.0
101000000016782,SDL MH 7.34% 2031,5,100,0.01,IN2220230071,0,2024-10-04,,,10,NSE,734MH31,-1.0
101000000016784,SDL HR 7.34% 2031,5,100,0.01,IN1620230095,0,2024-10-04,,,10,NSE,734HR31,-1.0
101000000016785,SDL MH 7.35% 2032,5,100,0.01,IN2220230089,0,2024-10-04,,,10,NSE,735MH32,-1.0
101000000016787,GE T&D INDIA LIMITED,0,1,0.05,INE200A01026,0,2024-10-04,,,10,NSE,GET&D,-1.0
101000000016789,SEC RED NCD 7.92% SR.II,2,1,0.01,INE033L07GN7,0,2024-10-04,,,10,NSE,792TCH25,-1.0
101000000016791,SEC RED NCD 8.01% SR.II,2,1,0.01,INE033L07GO5,0,2024-10-04,,,10,NSE,801TCH25,-1.0
101000000016796,SDL TN 7.35% 2033,5,100,0.01,IN3120230070,0,2024-10-04,,,10,NSE,735TN33,-1.0
101000000016797,SDL GA 7.36% 2033,5,100,0.01,IN1420230014,0,2024-10-04,,,10,NSE,736GA33,-1.0
101000000016799,ARCHIDPLY IND. LTD,0,1,0.01,INE877I01016,0,2024-10-04,,,10,NSE,ARCHIDPLY,-1.0
101000000016801,SDL HR 7.36% 2033,5,100,0.01,IN1620230103,0,2024-10-04,,,10,NSE,736HR33A,-1.0
101000000016802,SDL NL 7.37% 2033,5,100,0.01,IN2620230044,0,2024-10-04,,,10,NSE,737NL33A,-1.0
101000000016803,SDL UP 7.41% 2034,5,100,0.01,IN3320230037,0,2024-10-04,,,10,NSE,741UP34,-1.0
101000000016804,SDL PN 7.41% 2034,5,100,0.01,IN2820230059,0,2024-10-04,,,10,NSE,741PN34,-1.0
101000000016805,SDL MP 7.4% 2034,5,100,0.01,IN2120230023,0,2024-10-04,,,10,NSE,74MP34,-1.0
101000000016806,SDL AP 7.39% 2035,5,100,0.01,IN1020230224,0,2024-10-04,,,10,NSE,739AP35,-1.0
101000000016808,SDL AP 7.36% 2038,5,100,0.01,IN1020230232,0,2024-10-04,,,10,NSE,736AP38,-1.0
101000000016809,SDL TS 7.36% 2041,5,100,0.01,IN4520230074,0,2024-10-04,,,10,NSE,736TS41,-1.0
101000000016811,LOTUS EYE HOSP & INST L,0,1,0.01,INE947I01017,0,2024-10-04,,,10,NSE,LOTUSEYE,-1.0
101000000016814,SDL TN 7.35% 2043,5,100,0.01,IN3120230088,0,2024-10-04,,,10,NSE,735TN43,-1.0
101000000016815,SDL TS 7.35% 2045,5,100,0.01,IN4520230082,0,2024-10-04,,,10,NSE,735TS45,-1.0
101000000016819,QUANTUM NIFTY 50 ETF,9,1,0.01,INF082J01028,0,2024-10-04,,,10,NSE,QNIFTY,-1.0
101000000016821,VINYL CHEMICALS (I) LTD.,0,1,0.05,INE250B01029,0,2024-10-04,,,10,NSE,VINYLINDIA,-1.0
101000000016822,IKIO LIGHTING LIMITED,0,1,0.05,INE0LOJ01019,0,2024-10-04,,,10,NSE,IKIO,-1.0
101000000016827,KOKUYO CAMLIN LIMITED,0,1,0.01,INE760A01029,0,2024-10-04,,,10,NSE,KOKUYOCMLN,-1.0
101000000016834,SEC RED NCD 8.20% SR.III,2,1,0.01,INE033L07GP2,0,2024-10-04,,,10,NSE,82TCHF25,-1.0
101000000016836,SEC RED NCD 8.30% SR.III,2,1,0.01,INE033L07GQ0,0,2024-10-04,,,10,NSE,83TCHF25,-1.0
101000000016838,SEC RED NCD 8.01% SR.IV,2,1,0.01,INE033L07GR8,0,2024-10-04,,,10,NSE,801TCH28,-1.0
101000000016859,SINDHU TRADE LINKS LTD,0,1,0.01,INE325D01025,0,2024-10-04,,,10,NSE,SINDHUTRAD,-1.0
101000000016865,GOI LOAN  7.3% 2053,6,1,0.01,IN0020230051,0,2024-10-04,,,10,NSE,73GS2053,-1.0
101000000016867,LANDMARK PR.DEV.CO.LTD,0,1,0.01,INE197J01017,0,2024-10-04,,,10,NSE,LPDC,-1.0
101000000016870,SEC RED NCD 8.10% SR.IV,2,1,0.01,INE033L07GS6,0,2024-10-04,,,10,NSE,81TCHF28,-1.0
101000000016872,SEC RED NCD 8.30% SR.V,2,1,0.01,INE033L07GT4,0,2024-10-04,,,10,NSE,83TCHF28,-1.0
101000000016874,SEC RED NCD 8.40% SR.V,2,1,0.01,INE033L07GU2,0,2024-10-04,,,10,NSE,84TCHF28,-1.0
101000000016876,SPECTRUM TALENT MGMT LTD,0,800,0.05,INE0OL001018,0,2024-10-04,,,10,NSE,SPECTSTM,-1.0
101000000016888,URBAN ENVIRO WASTE MGMT L,0,400,0.05,INE0O0201019,0,2024-10-04,,,10,NSE,URBAN,-1.0
101000000016894,UN SE RE NCD 8.55% SR.VI,2,1,0.01,INE033L08270,0,2024-10-04,,,10,NSE,TCHF30,-1.0
101000000016900,D P WIRES LIMITED,0,1,0.05,INE864X01013,0,2024-10-04,,,10,NSE,DPWIRES,-1.0
101000000016910,TOUCHWOOD ENTERTAIN LTD.,0,1,0.01,INE486Y01013,0,2024-10-04,,,10,NSE,TOUCHWOOD,-1.0
101000000016913,ARTEMIS MED SERVICE LTD,0,1,0.05,INE025R01021,0,2024-10-04,,,10,NSE,ARTEMISMED,-1.0
101000000016915,ZF COM VE CTR SYS IND LTD,0,1,0.05,INE342J01019,0,2024-10-04,,,10,NSE,ZFCVINDIA,-1.0
101000000016921,20 MICRONS LTD,0,1,0.05,INE144J01027,0,2024-10-04,,,10,NSE,20MICRONS,-1.0
101000000016923,SDL AP 7.4% 2032,5,100,0.01,IN1020230240,0,2024-10-04,,,10,NSE,74AP32,-1.0
101000000016927,JOCIL LIMITED,0,1,0.01,INE839G01010,0,2024-10-04,,,10,NSE,JOCIL,-1.0
101000000016928,SDL TN 7.39% 2033,5,100,0.01,IN3120230096,0,2024-10-04,,,10,NSE,739TN33A,-1.0
101000000016929,SDL JK 7.36% 2035,5,100,0.01,IN4920230039,0,2024-10-04,,,10,NSE,736JK35,-1.0
101000000016933,INDBANK MERCH BANK,0,1,0.01,INE841B01017,0,2024-10-04,,,10,NSE,INDBANK,-1.0
101000000016934,SDL MZ 7.36% 2038,5,100,0.01,IN2520230037,0,2024-10-04,,,10,NSE,736MZ38,-1.0
101000000016935,SDL AP 7.35% 2040,5,100,0.01,IN1020230257,0,2024-10-04,,,10,NSE,735AP40,-1.0
101000000016939,SDL TN 7.34% 2043,5,100,0.01,IN3120230104,0,2024-10-04,,,10,NSE,734TN43,-1.0
101000000016943,ASHOKA METCAST LIMITED,0,1,0.01,INE760Y01011,0,2024-10-04,,,10,NSE,ASHOKAMET,-1.0
10100000001695,SDL UP 6.62% 2030,5,100,0.01,IN3320200212,0,2024-10-04,,,10,NSE,662UP30,-1.0
101000000016950,CELL POINT (INDIA) LTD,0,1200,0.05,INE0O0001013,0,2024-10-04,,,10,NSE,CELLPOINT,-1.0
101000000016954,VILIN BIO MED LIMITED,0,4000,0.05,INE0L4V01013,0,2024-10-04,,,10,NSE,VILINBIO,-1.0
101000000016959,ALKALI METALS LTD,0,1,0.01,INE773I01017,0,2024-10-04,,,10,NSE,ALKALI,-1.0
101000000016961,AATMAJ HEALTHCARE LIMITED,0,2000,0.05,INE0OB201016,0,2024-10-04,,,10,NSE,AATMAJ,-1.0
10100000001697,SDL GA 5.41% 2025,5,100,0.01,IN1420200223,0,2024-10-04,,,10,NSE,541GA25,-1.0
101000000016973,SDL GJ 7.38% 2030,5,100,0.01,IN1520230054,0,2024-10-04,,,10,NSE,738GJ30A,-1.0
101000000016974,SDL CG 7.4% 2030,5,100,0.01,IN3520230027,0,2024-10-04,,,10,NSE,74CG30,-1.0
101000000016975,SDL MH 7.4% 2031,5,100,0.01,IN2220230097,0,2024-10-04,,,10,NSE,74MH31,-1.0
101000000016976,SDL CG 7.42% 2031,5,100,0.01,IN3520230035,0,2024-10-04,,,10,NSE,742CG31,-1.0
101000000016977,SDL ML 7.42% 2032,5,100,0.01,IN2420230020,0,2024-10-04,,,10,NSE,742ML32,-1.0
101000000016978,SDL MH 7.4% 2032,5,100,0.01,IN2220230105,0,2024-10-04,,,10,NSE,74MH32,-1.0
101000000016979,SDL HR 7.4% 2033,5,100,0.01,IN1620230111,0,2024-10-04,,,10,NSE,74HR33,-1.0
101000000016981,SDL PN 7.45% 2034,5,100,0.01,IN2820230067,0,2024-10-04,,,10,NSE,745PN34,-1.0
101000000016982,SDL GA 7.47% 2038,5,100,0.01,IN1420230022,0,2024-10-04,,,10,NSE,747GA38,-1.0
101000000016987,SDL AP 7.43% 2039,5,100,0.01,IN1020230265,0,2024-10-04,,,10,NSE,743AP39,-1.0
101000000016988,SDL AP 7.42% 2041,5,100,0.01,IN1020230273,0,2024-10-04,,,10,NSE,742AP41,-1.0
101000000016989,COUNTRY CONDO S LIMITED,0,1,0.01,INE695B01025,0,2024-10-04,,,10,NSE,COUNCODOS,-1.0
101000000016992,SDL TN 7.42% 2043,5,100,0.01,IN3120230112,0,2024-10-04,,,10,NSE,742TN43,-1.0
101000000016993,SDL AP 7.42% 2043,5,100,0.01,IN1020230281,0,2024-10-04,,,10,NSE,742AP43,-1.0
101000000016994,SDL TS 7.4% 2045,5,100,0.01,IN4520230090,0,2024-10-04,,,10,NSE,74TS45,-1.0
101000000016995,SDL RJ 7.39% 2048,5,100,0.01,IN2920230090,0,2024-10-04,,,10,NSE,739RJ48,-1.0
101000000016997,SDL TS 7.39% 2051,5,100,0.01,IN4520230108,0,2024-10-04,,,10,NSE,739TS51,-1.0
101000000016998,SDL KL 7.39% 2052,5,100,0.01,IN2020230057,0,2024-10-04,,,10,NSE,739KL52,-1.0
1010000000170,SDL KA 6.7% 2030,5,100,0.01,IN1920200251,0,2024-10-04,,,10,NSE,67KA30,-1.0
10100000001700,SDL RJ 5.32% 2025,5,100,0.01,IN2920200531,0,2024-10-04,,,10,NSE,532RJ25,-1.0
101000000017000,TEAMO PRODUCTIONS HQ LTD,0,1,0.01,INE065J01024,0,2024-10-04,,,10,NSE,TPHQ,-1.0
101000000017003,SDL TN 7.39% 2053,5,100,0.01,IN3120230120,0,2024-10-04,,,10,NSE,739TN53,-1.0
101000000017006,FUTURE ENTERPRISES LTD,0,1,0.01,IN9623B01058,0,2024-10-04,,,10,NSE,FELDVR,-1.0
101000000017010,GENSOL ENGINEERING LTD,0,1,0.05,INE06H201014,0,2024-10-04,,,10,NSE,GENSOL,-1.0
101000000017016,SEC RE NCD 8.35% SR.I,2,1,0.01,INE530B07336,0,2024-10-04,,,10,NSE,835IFL25,-1.0
101000000017018,SEC RE NCD 0% SR.II,2,1,0.01,INE530B07393,0,2024-10-04,,,10,NSE,IIFLZC25B,-1.0
101000000017022,MAWANA SUGARS LIMITED,0,1,0.01,INE636A01039,0,2024-10-04,,,10,NSE,MAWANASUG,-1.0
101000000017024,SEC RE NCD 8.5% SR.III,2,1,0.01,INE530B07344,0,2024-10-04,,,10,NSE,85IFL26,-1.0
101000000017029,PATANJALI FOODS LIMITED,0,1,0.05,INE619A01035,0,2024-10-04,,,10,NSE,PATANJALI,-1.0
